Codigo;Preco Venda;Custo;Marcacao;Diferenca
1040402866;395,25;164,69;0;230,56
1040402885;60,67;25,28;0;35,39
1040402886;71,28;29,7;0;41,58
1040402887;66,43;27,68;0;38,75
1040402888;239,04;99,6;0;139,44
1040402889;258,96;107,9;0;151,06
1040402890;327,76;136,57;0;191,19
1040402891;321,91;134,13;0;187,78
1040402946;297,04;123,77;0;173,27
1040403001;316,39;131,83;0;184,56
1040403060;56,9;23,71;0;33,19
1040403255;429,69;179,04;0;250,65
1040403256;477,55;198,98;0;278,57
1040403257;685,05;285,44;0;399,61
1040403258;723,43;301,43;0;422
1040403259;377,85;157,44;0;220,41
1040403260;419,11;174,63;0;244,48
1040403261;599,97;249,99;0;349,98
1040403262;632,16;263,4;0;368,76
1040403263;314,54;131,06;0;183,48
1040403264;348,26;145,11;0;203,15
1040403265;489,57;203,99;0;285,58
1040403266;532,8;222;0;310,8
1040403267;363,38;151,41;0;211,97
1040403268;403,27;168,03;0;235,24
1040403269;578,76;241,15;0;337,61
1040403270;609,12;253,8;0;355,32
1040403271;178,34;74,31;0;104,03
1040403272;251,01;104,59;0;146,42
1040403273;276,55;115,23;0;161,32
1040403274;385,1;160,46;0;224,64
1040403275;419,88;174,95;0;244,93
1040403276;297,45;123,94;0;173,51
1040403277;328,65;136,94;0;191,71
1040403278;460;191,67;0;268,33
1040403279;500,73;208,64;0;292,09
1040403427;389,37;171,53;0;217,84
1040403428;601,05;264,78;0;336,27
1040403429;318,09;140,13;0;177,96
1040403430;352,93;155,48;0;197,45
1040403431;543,43;239,4;0;304,03
1040403434;247;102,92;0;144,08
1040403435;272,23;113,43;0;158,8
1040403436;102,67;42,78;0;59,89
1040403437;116,68;48,62;0;68,06
1040403794;457,1;201,37;0;255,73
1040403795;626,81;276,13;0;350,68
1040403796;660,57;291;0;369,57
1040403797;780,28;343,74;0;436,54
1040403806;632,13;263,39;0;368,74
1040403807;905,61;377,34;0;528,27
1040403808;1061,9;442,46;0;619,44
1040406383;871,79;347,33;0;524,46
1040406384;1332,4;530,84;0;801,56
1040406385;1569,15;625,16;0;943,99
1040406386;1832,3;730;0;1102,3
1040406392;341,37;142,24;0;199,13
1040406393;378,09;157,54;0;220,55
1040406394;538,15;224,23;0;313,92
1040406395;565,34;235,56;0;329,78
1040406396;385,82;160,76;0;225,06
1040406397;428,06;178,36;0;249,7
1040406398;610,24;254,27;0;355,97
1040406399;642,98;267,91;0;375,07
1040406400;412,08;171,7;0;240,38
1040406401;458,13;190,89;0;267,24
1040406402;658,24;274,27;0;383,97
1040406403;694,77;289,49;0;405,28
1040406510;341,32;142,22;0;199,1
1040406511;376,8;157;0;219,8
1040406512;530,42;221,01;0;309,41
1040406513;556,39;231,83;0;324,56
1040406514;465,45;193,94;0;271,51
1040406515;658,41;274,34;0;384,07
1040406516;355,36;148,07;0;207,29
1040406517;392,71;163,63;0;229,08
1040406518;553,8;230,75;0;323,05
1040406519;582,79;242,83;0;339,96
1040406520;485,8;202,42;0;283,38
1040406521;688,44;286,85;0;401,59
1040406522;390,16;162,57;0;227,59
1040406523;432,09;180,04;0;252,05
1040406524;611,61;254,84;0;356,77
1040406525;644,01;268,34;0;375,67
1040406526;536,18;223,41;0;312,77
1040406527;762,69;317,79;0;444,9
1040406528;513,26;213,86;0;299,4
1040406529;557,47;232,28;0;325,19
1040406530;757,44;315,6;0;441,84
1040406531;818,88;341,2;0;477,68
1040406532;673,05;280,44;0;392,61
1040406533;961,58;400,66;0;560,92
1040406534;555,62;231,51;0;324,11
1040406535;601,17;250,49;0;350,68
1040406536;824,11;343,38;0;480,73
1040406537;889,34;370,56;0;518,78
1040406538;749,97;312,49;0;437,48
1040406539;1045,17;435,49;0;609,68
1040406556;266,23;110,93;0;155,3
1040406557;289,1;120,46;0;168,64
1040406576;416,18;173,41;0;242,77
1040406584;591,01;260,36;0;330,65
1040406585;862,53;379,97;0;482,56
1040406586;1019,84;449,27;0;570,57
1040406587;697,99;290,83;0;407,16
1040406588;1040,76;433,65;0;607,11
1040406589;1235,4;514,75;0;720,65
1040406590;641,68;282,68;0;359
1040406591;717,32;316;0;401,32
1040406592;1032,21;454,72;0;577,49
1040406593;1098,88;484,09;0;614,79
1040406594;1299,87;572,63;0;727,24
1040406595;520,03;229,09;0;290,94
1040406596;579,87;255,45;0;324,42
1040406597;831,61;366,35;0;465,26
1040406598;882,46;388,75;0;493,71
1040406599;1042,7;459,34;0;583,36
1040406600;397,65;175,18;0;222,47
1040406601;435,61;191,9;0;243,71
1040406602;633,08;278,89;0;354,19
1040406603;677,68;298,54;0;379,14
1040406604;338,95;149,32;0;189,63
1040406605;376,22;165,74;0;210,48
1040406606;517,94;228,17;0;289,77
1040406607;574,92;253,27;0;321,65
1040406630;179,16;68,91;0;110,25
1040406631;199,36;76,68;0;122,68
1040406632;172,01;66,16;0;105,85
1040406633;191,67;73,72;0;117,95
1040406634;55,58;23,16;0;32,42
1040406635;107,68;44,87;0;62,81
1040406660;581,13;242,14;0;338,99
1040406661;845,32;352,22;0;493,1
1040406664;457,56;201,57;0;255,99
1040406665;509,7;224,54;0;285,16
1040406666;772,54;340,33;0;432,21
1040406667;912,88;402,15;0;510,73
1040406669;281,61;117,34;0;164,27
1040406670;301,77;125,74;0;176,03
1040406671;315,36;131,4;0;183,96
1040406688;492,93;205,39;0;287,54
1040406689;706,58;294,41;0;412,17
1040406690;835,65;348,19;0;487,46
1040406697;507,04;211,27;0;295,77
1040406698;724,87;302,03;0;422,84
1040406699;837,14;348,81;0;488,33
1040406700;613,44;255,6;0;357,84
1040406701;920,88;383,7;0;537,18
1040406702;1091,8;454,92;0;636,88
1040406707;449,71;187,38;0;262,33
1040406708;499,22;208,01;0;291,21
1040406709;693,38;288,91;0;404,47
1040406710;740,64;308,6;0;432,04
1040406711;622,41;259,34;0;363,07
1040406712;878,68;366,12;0;512,56
1040406713;463,39;193,08;0;270,31
1040406714;514,75;214,48;0;300,27
1040406715;716,3;298,46;0;417,84
1040406716;766,6;319,42;0;447,18
1040406717;642,38;267,66;0;374,72
1040406718;908,25;378,44;0;529,81
1040406719;497,88;207,45;0;290,43
1040406720;553,82;230,76;0;323,06
1040406721;773,73;322,39;0;451,34
1040406722;828,62;345,26;0;483,36
1040406723;692,4;288,5;0;403,9
1040406724;982,1;409,21;0;572,89
1040406726;739,61;325,82;0;413,79
1040406727;1126,57;496,29;0;630,28
1040406728;1338,48;589,64;0;748,84
1040406729;1655,64;729,36;0;926,28
1040406730;716,2;315,51;0;400,69
1040406731;1052,41;463,62;0;588,79
1040406732;1223,87;539,15;0;684,72
1040406733;1538,35;677,69;0;860,66
1040406734;847,3;373,26;0;474,04
1040406735;1292,12;569,22;0;722,9
1040406736;1524,55;671,61;0;852,94
1040406737;1899,24;836,67;0;1062,57
1040406739;946,04;416,76;0;529,28
1040406740;1434,02;631,73;0;802,29
1040406741;1687,01;743,18;0;943,83
1040406742;1967;866,52;0;1100,48
1040406743;2089,23;920,37;0;1168,86
1040406744;465,12;278,52;0;186,6
1040406745;667,14;399,49;0;267,65
1040406746;769,8;460,96;0;308,84
1040406747;958,04;573,68;0;384,36
1040406749;314,71;138,64;0;176,07
1040406750;348,17;153,38;0;194,79
1040406751;431,75;190,2;0;241,55
1040406752;493,11;217,23;0;275,88
1040406753;517,58;228,01;0;289,57
1040406754;613,83;270,41;0;343,42
1040406755;428,53;188,78;0;239,75
1040406756;477,08;210,17;0;266,91
1040406757;597,55;263,24;0;334,31
1040406758;667,74;294,16;0;373,58
1040406759;715,34;315,13;0;400,21
1040406760;848,95;373,99;0;474,96
1040406761;810,07;356,86;0;453,21
1040406762;1202,82;529,88;0;672,94
1040406763;1416,36;623,95;0;792,41
1040406764;662,09;291,67;0;370,42
1040406765;978,82;431,2;0;547,62
1040406766;1149,16;506,24;0;642,92
1040406768;972,94;428,61;0;544,33
1040406769;1074,79;473,48;0;601,31
1040406770;1252,88;551,93;0;700,95
1040406772;1371,6;604,23;0;767,37
1040406773;1607,54;708,17;0;899,37
1040406774;1832,93;807,46;0;1025,47
1040406782;765,72;325,84;0;439,88
1040406783;1075,36;457,6;0;617,76
1040406784;1169,73;497,76;0;671,97
1040406785;949,58;404,08;0;545,5
1040406786;1372,11;583,88;0;788,23
1040406787;1386;589,79;0;796,21
1040406788;1665,02;708,52;0;956,5
1040406789;128,25;56,5;0;71,75
1040406790;86,32;38,03;0;48,29
1040406791;466,98;205,72;0;261,26
1040406792;752,07;331,31;0;420,76
1040406793;536,12;236,18;0;299,94
1040406794;829,5;365,42;0;464,08
1040406795;905,3;377,21;0;528,09
1040406796;943,96;393,32;0;550,64
1040406797;1037,16;432,15;0;605,01
1040406798;1193,44;497,27;0;696,17
1040406799;1499,9;624,96;0;874,94
1040406800;1663,87;693,28;0;970,59
1040406802;1302,28;542,62;0;759,66
1040406803;615,91;271,33;0;344,58
1040406804;879,23;387,33;0;491,9
1040406805;999,09;440,13;0;558,96
1040406812;1290,02;537,51;0;752,51
1040406813;1175,88;489,95;0;685,93
1040406814;1284,36;535,15;0;749,21
1040406815;109,24;45,52;0;63,72
1040406816;79,51;33,13;0;46,38
1040406817;386,39;170,22;0;216,17
1040406818;440,56;194,08;0;246,48
1040406819;592,51;261,02;1,91;331,49
1040406820;680,16;299,63;0;380,53
1040406821;777,38;342,46;0;434,92
1040406822;848,29;373,7;0;474,59
1040406823;487,32;214,68;0;272,64
1040406824;548,97;241,84;0;307,13
1040406825;738,31;325,25;0;413,06
1040406826;838,56;369,41;0;469,15
1040406827;946,36;416,9;5,4;529,46
1040406828;1028,96;453,29;0;575,67
1040406829;454,4;200,18;0;254,22
1040406830;517,19;227,84;0;289,35
1040406831;692,66;305,14;0;387,52
1040406832;787,62;346,97;0;440,65
1040406833;889,34;391,78;0;497,56
1040406834;960,02;422,92;0;537,1
1040406835;502,5;200,2;0;302,3
1040406836;714,82;284,79;0;430,03
1040406837;822,92;327,86;0;495,06
1040406838;1728,87;761,62;0;967,25
1040406839;1405,69;619,25;0;786,44
1040406840;1126,14;496,1;0;630,04
1040406841;1188,98;523,78;0;665,2
1040406842;1292,06;569,19;0;722,87
1040406843;1465,1;645,42;0;819,68
1040406844;1588,77;699,9;0;888,87
1040406845;1650,72;727,19;0;923,53
1040406846;1664,65;733,33;0;931,32
1040406847;1874,77;825,89;0;1048,88
1040406848;2095,14;922,97;0;1172,17
1040406849;969,56;427,12;0;542,44
1040406850;1022,81;450,58;0;572,23
1040406851;1115,29;491,32;0;623,97
1040406852;1272,26;560,47;0;711,79
1040406853;1372,51;604,63;0;767,88
1040406854;1405,65;619,23;0;786,42
1040406855;1425,8;628,11;0;797,69
1040406856;1617,98;712,77;0;905,21
1040406857;1799,42;792,7;0;1006,72
1040406858;1580,53;696,27;0;884,26
1040406859;1434,36;631,88;0;802,48
1040406860;632,18;263,41;0;368,77
1040406861;971,52;404,8;0;566,72
1040406862;880,39;366,83;0;513,56
1040406863;1553,68;647,37;0;906,31
1040406864;609,54;268,52;0;341,02
1040406865;899,78;396,38;0;503,4
1040406866;837,85;369,1;0;468,75
1040406867;740,04;326,01;0;414,03
1040406868;1107,26;487,78;8,18;619,48
1040406869;1045,76;460,69;0;585,07
1040406870;1957,29;779,8;0;1177,49
1040406871;1521,71;670,36;0;851,35
1040406872;2196,08;967,44;0;1228,64
1040406873;2534,13;1116,36;0;1417,77
1040406874;3030,22;1334,9;0;1695,32
1040406875;656,83;273,68;0;383,15
1040406876;717,14;298,81;0;418,33
1040406877;899,8;374,92;0;524,88
1040406878;989,2;412,17;0;577,03
1040406879;1065,57;443,99;0;621,58
1040406880;1257,16;523,82;0;733,34
1040406881;1538,64;641,1;0;897,54
1040406882;614,76;256,15;0;358,61
1040406883;681;283,75;0;397,25
1040406884;923,61;384,84;0;538,77
1040406885;995,78;414,91;0;580,87
1040406886;1174,32;489,3;0;685,02
1040406887;1425,07;593,78;0;831,29
1040406888;654,09;272,54;0;381,55
1040406889;714,62;297,76;0;416,86
1040406890;969,31;403,88;0;565,43
1040406891;1043,32;434,72;0;608,6
1040406892;1218,6;507,75;0;710,85
1040406893;1482,31;617,63;0;864,68
1040406894;424,86;212,43;0;212,43
1040406895;611,96;305,98;0;305,98
1040406896;720,48;360,24;0;360,24
1040406904;557,47;232,28;0;325,19
1040406905;607,84;253,27;0;354,57
1040406906;816,76;340,32;0;476,44
1040406907;870,21;362,59;0;507,62
1040406908;1025,54;427,31;0;598,23
1040406909;1237,75;515,73;0;722,02
1040406910;387,48;161,45;0;226,03
1040406911;428,04;178,35;0;249,69
1040406912;592,63;246,93;0;345,7
1040406913;633,21;263,84;0;369,37
1040406914;531,43;221,43;0;310
1040406915;751,89;313,29;0;438,6
1040406916;107,25;47,25;0;60
1040406917;122,85;54,12;0;68,73
1040406918;123,1;54,23;0;68,87
1040406919;145,5;64,1;0;81,4
1040406920;812,2;338,42;0;473,78
1040406921;873,45;363,94;0;509,51
1040406922;409,6;204,8;0;204,8
1040406923;588,16;294,08;0;294,08
1040406924;697,12;348,56;0;348,56
1040406925;663,57;276,49;0;387,08
1040406926;636,24;265,1;0;371,14
1040406927;453,12;188,8;0;264,32
1040406928;496,05;206,69;0;289,36
1040406929;798,77;307,22;0;491,55
1040406930;1216,48;467,88;0;748,6
1040406931;1443,78;555,3;0;888,48
1040406932;1671,15;642,75;0;1028,4
1040406933;1767,09;679,65;0;1087,44
1040419751;101,66;42,36;0;59,3
1040419752;115,63;48,18;0;67,45
1040420050;330,07;137,53;0;192,54
1040420051;328,29;136,79;0;191,5
1040420100;542,95;226,23;0;316,72
1040420101;822,88;342,87;0;480,01
1040420102;969,57;403,99;0;565,58
1040420520;459,92;183,97;0;275,95
1040420521;500,5;200,2;0;300,3
1040420522;661,07;264,43;0;396,64
1040420523;711,97;284,79;0;427,18
1040420524;819,65;327,86;0;491,79
1040420615;726,91;302,88;0;424,03
1040420616;1087,34;453,06;0;634,28
1040420617;1287,02;536,26;0;750,76
1040420663;807,3;310,5;0;496,8
1040420664;710,24;273,17;0;437,07
1040420665;1006,64;387,17;0;619,47
1040420666;1156,84;444,94;0;711,9
1040420667;325,05;135,44;0;189,61
1040420720;922,7;384,46;0;538,24
1040420855;488,68;203,62;0;285,06
1040420856;775,82;323,26;0;452,56
1040420857;678,04;282,52;0;395,52
1040420866;667,7;278,21;0;389,49
1040420867;1007,61;419,84;0;587,77
1040420915;293,98;129,51;0;164,47
1040420916;306,22;134,9;0;171,32
1040420917;362,66;151,11;0;211,55
1040420918;363,43;151,43;0;212
1040420919;564,02;235,01;0;329,01
1040420920;611,64;254,85;0;356,79
1040420921;854,04;355,85;0;498,19
1040420922;927,5;386,46;0;541,04
1040420923;776,92;323,72;0;453,2
1040420924;1091,23;454,68;0;636,55
1040420925;1271,11;529,63;0;741,48
1040420926;1344,45;560,19;0;784,26
1040420935;995,37;372,8;0;622,57
1040420936;1255,86;470,36;0;785,5
1040420937;1435,87;537,78;0;898,09
1040420938;639,09;239,36;0;399,73
1040420939;766,15;286,95;0;479,2
1040420940;796,27;298,23;0;498,04
1040420941;945,12;353,98;0;591,14
1040420942;1106,9;414,57;0;692,33
1040420943;1257,75;471,07;0;786,68
1040420944;1410,02;528,1;0;881,92
1040420945;1567,15;652,98;0;914,17
1040420946;515,61;214,84;0;300,77
1040420947;573,93;239,14;0;334,79
1040420948;826,03;344,18;0;481,85
1040420949;873,09;363,79;0;509,3
1040420950;1030,03;429,18;0;600,85
1040420951;607,65;253,19;0;354,46
1040420952;677,04;282,1;0;394,94
1040420953;971,8;404,92;0;566,88
1040420954;1031,66;429,86;0;601,8
1040420955;1217,3;507,21;0;710,09
1040420956;751,27;313,03;0;438,24
1040420957;838,8;349,5;0;489,3
1040420958;1196,52;498,55;0;697,97
1040420959;1292,08;538,37;0;753,71
1040420960;1543,32;643,05;0;900,27
1040420961;427,46;178,11;0;249,35
1040420962;477,72;199,05;0;278,67
1040420963;683,64;284,85;0;398,79
1040420964;721,32;300,55;0;420,77
1040420965;853,94;355,81;0;498,13
1040420966;501,4;208,92;0;292,48
1040420967;553,87;230,78;0;323,09
1040420968;796,1;331,71;0;464,39
1040420969;837,96;349,15;0;488,81
1040420970;996,33;415,14;0;581,19
1040420971;606,26;252,61;0;353,65
1040420972;678,31;282,63;0;395,68
1040420973;957,76;399,07;0;558,69
1040420974;1040,44;433,52;0;606,92
1040420975;1220,04;508,35;0;711,69
1040421006;497,96;248,98;0;248,98
1040421007;695,3;289,71;0;405,59
1040421008;757,08;315,45;0;441,63
1040421009;942,67;392,78;0;549,89
1040421010;1035,16;431,32;0;603,84
1040421011;1113,02;463,76;0;649,26
1040421012;1307,44;544,77;0;762,67
1040421013;1593,98;664,16;0;929,82
1040421014;600,45;250,19;0;350,26
1040421015;652,87;272,03;0;380,84
1040421016;879,45;366,44;0;513,01
1040421017;809,06;337,11;0;471,95
1040421018;942,79;392,83;0;549,96
1040421019;1113,88;464,12;0;649,76
1040421020;1352,61;563,59;0;789,02
1040421021;1309,46;503,64;0;805,82
1040421022;1418,35;545,52;0;872,83
1040421023;278,85;116,19;0;162,66
1040421024;306,12;127,55;0;178,57
1040421025;426,93;177,89;0;249,04
1040421026;444,69;185,29;0;259,4
1040421027;524,88;218,7;0;306,18
1040421028;298,99;124,58;0;174,41
1040421029;328,87;137,03;0;191,84
1040421030;484,41;201,84;0;282,57
1040421031;480,52;200,22;0;280,3
1040421032;567,48;236,45;0;331,03
1040421033;368,56;153,57;0;214,99
1040421034;407,3;169,71;0;237,59
1040421035;574,1;239,21;0;334,89
1040421036;603,36;251,4;0;351,96
1040421037;710,85;296,19;0;414,66
1040421038;402,84;167,85;0;234,99
1040421039;446,06;185,86;0;260,2
1040421040;630,84;262,85;0;367,99
1040421041;664,58;276,91;0;387,67
1040421042;783,64;326,52;0;457,12
1040421043;537,38;223,91;0;313,47
1040421044;597,26;248,86;0;348,4
1040421045;848,44;353,52;0;494,92
1040421046;898,8;374,5;0;524,3
1040421047;1058,68;441,12;0;617,56
1040421048;655,46;273,11;0;382,35
1040421049;726,74;302,81;0;423,93
1040421050;906,4;377,67;0;528,73
1040421051;1048,46;436,86;0;611,6
1040421052;1097,73;457,39;0;640,34
1040421053;1286,83;536,18;0;750,65
1040421054;353,28;147,2;0;206,08
1040421055;387,43;161,43;0;226
1040421056;463,65;193,19;0;270,46
1040421057;535,56;223,15;0;312,41
1040421058;560,11;233,38;0;326,73
1040421059;645,12;268,8;0;376,32
1040421060;479,73;199,89;0;279,84
1040421061;528,52;220,22;0;308,3
1040421062;641,35;267,23;0;374,12
1040421063;719,85;299,94;0;419,91
1040421064;766,44;319,35;0;447,09
1040421065;889,48;370,62;0;518,86
1040421066;361,12;150,47;0;210,65
1040421067;396,86;165,36;0;231,5
1040421068;476,88;198,7;0;278,18
1040421069;551,54;229,81;0;321,73
1040421070;577,75;240,73;2;337,02
1040421071;666,86;277,86;0;389
1040421072;482,59;201,08;0;281,51
1040421073;532,82;222,01;0;310,81
1040421074;648,69;270,29;0;378,4
1040421075;729,74;304,06;0;425,68
1040421076;777,69;324,04;0;453,65
1040421077;904,2;376,75;0;527,45
1040421078;398,85;166,19;0;232,66
1040421079;439,36;183,07;0;256,29
1040421080;530,83;221,18;0;309,65
1040421081;613,15;255,48;0;357,67
1040421082;644,13;268,39;2;375,74
1040421083;745,56;310,65;0;434,91
1040421084;520,92;217,05;0;303,87
1040421085;575,95;239,98;0;335,97
1040421086;703,48;293,12;0;410,36
1040421087;792,26;330,11;0;462,15
1040421088;845,06;352,11;0;492,95
1040421089;984,07;410,03;0;574,04
1040421090;704,01;293,34;0,03;410,67
1040421091;129,09;53,79;0;75,3
1040421092;727,08;302,95;0;424,13
1040421093;1075,03;447,93;0;627,1
1040421094;1263,67;526,53;0;737,14
1040421095;1521,36;633,9;0;887,46
1040421096;487,11;187,35;0;299,76
1040421097;443,63;170,63;0;273
1040421098;683,64;262,94;0;420,7
1040421099;728,96;280,37;0;448,59
1040421100;850,33;327,05;0;523,28
1040710029;66,28;29,46;2,1;36,82
1040710222;796,34;331,81;2,1;464,53
1040710635;43,8;19,82;2,1;23,98
1040710718;30,91;13,99;0;16,92
1040710889;287,87;116,55;0;171,32
1040710890;300,69;121,74;0;178,95
1040710891;308,97;125,09;0;183,88
1040710892;333,17;134,89;0;198,28
1040710893;337,57;136,67;0;200,9
1040711094;99,84;43,41;0;56,43
1040711095;69,87;30,38;0;39,49
1040711113;445,2;185,5;0;259,7
1040711115;445,2;185,5;0;259,7
1040711185;181,39;75,58;0;105,81
1040711186;199,17;82,99;0;116,18
1040711196;64,98;28,88;0;36,1
1040711235;176,15;76,59;0;99,56
1040711295;121,05;50,44;0;70,61
1040711296;131,32;54,72;0;76,6
1040711315;163,49;73,98;0;89,51
1040711392;48,71;21,65;0;27,06
1040711393;52,22;23,21;0;29,01
1040711470;268,15;111,73;0;156,42
1040711471;174,55;72,73;0;101,82
1040711515;137,25;57,19;0;80,06
1040711516;266,3;110,96;0;155,34
1040711517;138,45;57,69;0;80,76
1040711518;268,12;111,72;0;156,4
1040711519;415,13;182,88;0;232,25
1040711520;404,83;178,34;0;226,49
1040711521;398,83;175,7;0;223,13
1040711522;409,12;180,23;0;228,89
1040711523;414,16;182,45;0;231,71
1040711524;408,14;179,8;0;228,34
1040711525;411,5;181,28;0;230,22
1040711526;412,5;181,72;0;230,78
1040711547;31,05;13,5;0;17,55
1040711599;793,31;349,48;0;443,83
1040711600;770,55;339,45;0;431,1
1040711601;788,07;347,17;0;440,9
1040711602;781,33;344,2;0;437,13
1040711603;758,54;334,16;0;424,38
1040711604;789,82;347,94;0;441,88
1040711605;777,81;342,65;0;435,16
1040711606;784,55;345,62;0;438,93
1040711608;35,68;15,72;0;19,96
1040711609;46,71;20,58;0;26,13
1040711610;52;22,91;0;29,09
1040711636;1413,53;614,58;0;798,95
1040711637;2013,21;875,31;0;1137,9
1040711638;74,79;32,52;0;42,27
1040711639;60,19;26,17;0;34,02
1040711640;36,08;15,69;0;20,39
1040711641;46,94;20,41;0;26,53
1040711642;52,83;22,97;0;29,86
1040711652;835,48;348,12;0;487,36
1040711653;835,53;348,14;0;487,39
1040711654;466,1;194,21;0;271,89
1040711655;466,12;194,22;0;271,9
1040711656;312,98;130,41;0;182,57
1040711657;313,03;130,43;0;182,6
1040711659;53,79;23,91;0;29,88
1040711660;53,79;23,91;0;29,88
1040711661;53,79;23,91;0;29,88
1040711662;53,79;23,91;2,51;29,88
1040711663;112,26;48,81;0;63,45
1040711664;96,26;48,13;0;48,13
1040711665;29,44;12,8;0;16,64
1040711666;51,4;22,35;0;29,05
1040711667;36,7;18,35;0;18,35
1040711668;41,96;20,98;0;20,98
1040711669;45,52;22,76;0;22,76
1040711670;415,56;180,68;2;234,88
1040711671;636,68;276,82;0;359,86
1040711672;744,25;323,59;0;420,66
1040711673;871,97;379,12;0;492,85
1040711674;361,23;157,06;0;204,17
1040711675;556,18;241,82;0;314,36
1040711676;658,21;286,18;0;372,03
1040711677;766,19;333,13;0;433,06
1040711680;98,72;43,49;0;55,23
1040711681;276,27;120,12;0;156,15
1040711682;778,84;338,63;0;440,21
1040711683;962,52;418,49;0;544,03
1040711684;74,68;32,47;0;42,21
1040711685;3,14;1,81;0;1,33
1040711690;31,53;13,71;0;17,82
1040711691;39,92;17,36;0;22,56
1040711692;45,4;19,74;0;25,66
1040711693;34,5;15;0;19,5
1040711694;43,88;19,08;0;24,8
1040711695;50,34;21,89;0;28,45
1040711696;34,5;15;0;19,5
1040711697;43,88;19,08;0;24,8
1040711698;50,34;21,89;0;28,45
1040711699;34,5;15;0;19,5
1040711700;43,88;19,08;0;24,8
1040711701;50,34;21,89;0;28,45
1040711702;41,53;18,06;0;23,47
1040711703;72,17;31,38;0;40,79
1041210339;769,99;296,15;0;473,84
1041210340;1109,49;426,73;0;682,76
1041210341;1268,72;487,97;0;780,75
1041210342;950,89;365,73;0;585,16
1041210343;878,46;337,87;0;540,59
1041210344;1284,16;493,91;0;790,25
1041210345;1487,33;572,05;0;915,28
1041210346;1008,25;387,79;0;620,46
1041210351;1773,69;682,19;0;1091,5
1041210352;1639,16;663,63;0;975,53
1041210406;854,36;328,6;0;525,76
1041210407;1025,59;394,46;0;631,13
1041210408;1272,85;489,56;0;783,29
1041210409;1485,79;571,46;0;914,33
1041210410;725,17;290,07;0;435,1
1041210411;856,42;342,57;0;513,85
1041210412;1069,1;427,64;0;641,46
1041210413;1253,3;501,32;0;751,98
1041210414;938,41;360,93;0;577,48
1041210415;1106,14;425,44;0;680,7
1041210416;1406,99;541,15;0;865,84
1041210417;1648,89;634,19;0;1014,7
1041210418;1733,86;666,87;0;1066,99
1041210419;1799,48;692,11;0;1107,37
1041210420;1444,6;577,84;0;866,76
1041210421;1535,92;614,37;0;921,55
1041210422;1739,11;668,89;0;1070,22
1041210423;1821,4;700,54;0;1120,86
1041210424;1932,71;743,35;0;1189,36
1041210425;1996,3;767,81;0;1228,49
1041210426;1074,37;413,22;0;661,15
1041210427;1285,64;494,48;0;791,16
1041210428;1630,09;626,96;0;1003,13
1041210429;1760,92;677,28;0;1083,64
1041210430;1914,82;736,47;0;1178,35
1041210431;2231,5;858,27;0;1373,23
1041210432;2351,85;904,56;0;1447,29
1041210433;2395,04;921,17;0;1473,87
1041210500;2218,29;853,19;0;1365,1
1041210501;2266,52;871,74;0;1394,78
1041210502;2370,42;911,7;0;1458,72
1041210503;3382,28;1300,88;0;2081,4
1041210504;3496,61;1344,85;0;2151,76
1041210505;3879,33;1492,05;0;2387,28
1041210506;4565,65;1756,02;0;2809,63
1041210507;4721,54;1815,98;0;2905,56
1041210508;4621,96;1777,68;0;2844,28
1041210509;768,97;295,76;0;473,21
1041210510;647,03;248,86;0;398,17
1041525440;151,37;58,22;0;93,15
1041525441;176,54;67,9;0;108,64
1041526462;665,7;256,04;0;409,66
1041526463;742,61;285,62;0;456,99
1041526464;1066,78;410,3;0;656,48
1041526465;1131,46;435,18;0;696,28
1041526466;1327,84;510,71;0;817,13
1041526467;561,91;216,12;0;345,79
1041526468;625,56;240,6;0;384,96
1041526469;899,47;345,95;0;553,52
1041526470;952,82;366,47;0;586,35
1041526471;1124,91;432,66;0;692,25
1041526472;347,85;133,79;0;214,06
1041526473;384,51;147,89;0;236,62
1041526474;539,37;207,45;0;331,92
1041526475;586,32;225,51;0;360,81
1041526476;291,12;111,97;0;179,15
1041526477;321,64;123,71;0;197,93
1041526478;447,82;172,24;0;275,58
1041526479;488,67;187,95;0;300,72
1041527560;819,96;315,37;0;504,59
1041527561;916,52;352,51;0;564,01
1041527562;1308,99;503,46;0;805,53
1041527563;1413,95;543,83;0;870,12
1041527564;1649,12;634,28;0;1014,84
1041527667;1094,48;384,03;0;710,45
1041527668;1652,65;579,88;0;1072,77
1041527669;1927,99;676,49;0;1251,5
1041527670;2241,98;786,66;0;1455,32
1041527671;2384,82;836,78;0;1548,04
1041527831;709,98;321,26;0;388,72
1041527832;1053,68;476,78;0;576,9
1041527833;1231,87;557,41;0;674,46
1041527837;744,64;286,4;0;458,24
1041527838;1133;435,77;0;697,23
1041527839;1333,48;512,88;0;820,6
1041527840;1555;598,08;0;956,92
1041527852;722,41;277,85;0;444,56
1041527853;1059,37;407,45;0;651,92
1041527854;1234,63;474,86;0;759,77
1041527855;1421,86;546,87;0;874,99
1041527881;785,35;302,06;0;483,29
1041527882;1196,33;460,13;0;736,2
1041527883;1406,83;541,09;0;865,74
1041527884;1647,25;633,56;0;1013,69
1041527885;1743,53;670,59;0;1072,94
1041527919;909,17;411,39;0;497,78
1041527920;1390,59;629,23;0;761,36
1041527921;1634,95;739,8;0;895,15
1041527957;659,98;286,95;0;373,03
