Codigo;Preco Venda;Custo;Marcacao;Diferenca
2010113006;36,93;18,65;1,98;18,28
2010113007;35,82;18,09;1,98;17,73
2010113008;39,07;19,73;1,98;19,34
2010113009;40,97;20,69;1,98;20,28
2010113010;38,83;19,61;1,98;19,22
2010113011;37,56;18,97;1,98;18,59
2010113012;36,06;18,21;1,98;17,85
2010113013;41,07;20,74;1,98;20,33
2010113014;40,19;20,3;1,98;19,89
2010113015;39,16;19,78;1,98;19,38
2010113016;42,71;21,57;1,98;21,14
2010113017;40,45;20,43;1,98;20,02
2010113018;41,05;20,73;1,98;20,32
2010113019;38,13;19,26;1,98;18,87
2010113020;39,05;19,72;1,98;19,33
2010113021;75,99;38,38;1,98;37,61
2010113022;80,59;40,7;1,98;39,89
2010113023;77,02;38,9;1,98;38,12
2010113024;38,33;19,36;1,98;18,97
2010113025;80,11;40,46;1,98;39,65
2010113026;38,85;19,62;1,98;19,23
2010113027;80,65;40,73;1,98;39,92
2010113028;37,8;19,09;1,98;18,71
2010113029;44,91;22,68;1,98;22,23
2010113030;40,61;20,51;1,98;20,1
2010113031;38,27;19,33;1,98;18,94
2010113032;37,98;19,18;1,98;18,8
2010113033;37,52;18,95;1,98;18,57
2010113034;37,22;18,8;1,98;18,42
2010113035;36,59;18,48;1,98;18,11
2010113036;39,54;19,97;1,98;19,57
2010113037;40,59;20,5;1,98;20,09
2010113038;40,33;20,37;1,98;19,96
2010113039;85,81;43,34;1,98;42,47
2010113040;38,25;19,32;1,98;18,93
2010113041;28;21,54;1,25;6,46
2010113042;26,96;20,74;1,25;6,22
2010113043;30,08;23,14;1,25;6,94
2010113044;31,07;23,9;1,25;7,17
2010113045;29,52;22,71;1,25;6,81
2010113046;35,9;18,13;0;17,77
2010113089;41,62;21,02;1,98;20,6
2010113090;39,62;20,01;1,98;19,61
2010113091;40,41;20,41;1,98;20
2010113092;39,34;19,87;1,98;19,47
2010113093;39,12;19,76;1,98;19,36
2010113094;39,14;19,77;1,98;19,37
2010113095;31,19;23,99;0;7,2
2010113096;45,64;23,05;1,98;22,59
2010113097;48,65;24,57;1,98;24,08
2010113098;44,71;22,58;1,98;22,13
2010113099;24,19;15,12;0,9;9,07
2010113100;23,23;14,52;0,9;8,71
2010113101;23,42;14,64;0,9;8,78
2010113102;23,94;14,96;0,9;8,98
2010113103;41,18;20,8;1,98;20,38
2010113104;38,51;19,45;1,98;19,06
2010113105;38,02;19,2;1,98;18,82
2010113106;37,68;19,03;1,98;18,65
2010113107;36,91;18,64;1,98;18,27
2010113108;35,66;18,01;1,98;17,65
2010113109;17,44;21,8;0;-4,36
2010113110;16,7;20,87;0;-4,17
2010113111;16,83;21,04;0;-4,21
2010113112;16,02;20,02;0;-4
2010113113;16,58;20,72;0;-4,14
2010113114;15,95;19,94;0;-3,99
2010113115;15,86;19,82;0;-3,96
2010113116;16,1;20,13;0;-4,03
2010113117;15,39;19,24;0,9;-3,85
2010113118;15,86;19,82;0,9;-3,96
2010113119;15,42;19,27;0,9;-3,85
2010113120;11,88;14,85;0,9;-2,97
2010113121;24,11;15,07;0,9;9,04
2010113122;25,41;15,88;0,9;9,53
2010113123;34,11;26,24;0;7,87
2010113124;23,73;14,83;0,9;8,9
2010113125;23,25;14,53;0,9;8,72
2010113126;22,78;14,24;0,9;8,54
2010113127;25,65;16,03;0,9;9,62
2010113128;25,07;15,67;0,9;9,4
2010113129;25,94;19,95;0;5,99
2010113130;41,26;20,84;0;20,42
2010113131;39,72;20,06;0;19,66
2010113132;40,81;20,61;1,85;20,2
2010113133;38,61;19,5;0;19,11
2010210027;47,7;24,09;1,85;23,61
2010210028;40,57;20,49;1,85;20,08
2010210029;26,96;20,74;1,85;6,22
2010210050;44,89;22,67;1,85;22,22
2010210053;40,77;20,59;1,85;20,18
2010210056;42,41;21,42;1,85;20,99
2010210057;43,24;21,84;1,85;21,4
2010210063;46,19;23,33;1,98;22,86
2010210064;40,93;20,67;1,98;20,26
2010210065;41,1;20,76;1,98;20,34
2010210069;41,84;21,13;1,98;20,71
2010210074;45,7;23,08;1,98;22,62
2010210107;45,46;22,96;1,85;22,5
2010210127;42,45;21,44;1,85;21,01
2010210140;42,73;21,58;1,98;21,15
2010210157;42,93;21,68;1,85;21,25
2010210160;48,41;24,45;1,85;23,96
2010210163;49,06;24,78;1,85;24,28
2010210179;40,29;20,35;1,85;19,94
2010210181;39,66;20,03;1,85;19,63
2010210183;40,17;20,29;1,85;19,88
2010210257;44,71;22,58;1,98;22,13
2010210263;38,49;19,44;1,98;19,05
2010210274;38,35;19,37;1,98;18,98
2010210277;40,79;20,6;1,98;20,19
2010210297;42,57;21,5;1,85;21,07
2010210300;47,98;24,23;1,98;23,75
2010210307;46,29;23,38;1,98;22,91
2010210331;52,77;26,65;1,85;26,12
2010210337;53,5;27,02;1,85;26,48
2010210372;46,07;23,27;1,85;22,8
2010210513;46,11;23,29;1,85;22,82
2010210516;42,93;21,68;1,98;21,25
2010210526;45,42;22,94;1,98;22,48
2010210528;50,99;25,75;1,85;25,24
2010210706;44,57;22,51;1,85;22,06
2010210724;41,94;21,18;1,85;20,76
2010210725;45,32;22,89;1,85;22,43
2010210727;44,07;22,26;1,98;21,81
2010210728;45,78;23,12;1,98;22,66
2010210729;41,07;20,74;1,98;20,33
2010210743;45,78;23,12;1,98;22,66
2010210744;41,5;20,96;1,98;20,54
2010210745;40,97;20,69;1,85;20,28
2010210746;44,57;22,51;1,85;22,06
2010210749;46,21;23,34;1,85;22,87
2010210755;21,52;10,87;1,85;10,65
2010210756;21,52;10,87;1,85;10,65
2010210757;111,3;56,21;1,85;55,09
2010210758;111,3;56,21;1,85;55,09
2010210784;45,9;23,18;1,85;22,72
2010210785;40,75;20,58;1,98;20,17
2010210786;41,8;21,11;1,85;20,69
2010210787;41,52;20,97;1,85;20,55
2010210788;42,06;21,24;1,85;20,82
2010210789;28,6;22;1,25;6,6
2010210790;27,76;21,35;1,25;6,41
2010210797;21,52;10,87;1,85;10,65
2010210804;28,78;22,14;1,25;6,64
2010210805;28,7;22,08;1,3;6,62
2010210807;30,46;23,43;1,25;7,03
2010210809;30,84;23,72;1,25;7,12
2010210813;46,05;23,26;1,98;22,79
2010210814;41,46;20,94;1,98;20,52
2010210816;46,15;23,31;1,85;22,84
2010210817;42,39;21,41;1,85;20,98
2010210820;48,91;24,7;1,98;24,21
2010210821;45,92;23,19;1,98;22,73
2010210824;27,5;21,15;1,25;6,35
2010210826;28,17;21,67;1,25;6,5
2010210827;47,24;23,86;1,85;23,38
2010210828;40,83;20,62;1,98;20,21
2010210829;39,94;20,17;1,98;19,77
2010210830;41,76;21,09;1,98;20,67
2010210831;39,44;19,92;1,98;19,52
2010210832;46,21;23,34;1,98;22,87
2010210833;41,26;20,84;1,98;20,42
2010210834;42,23;21,33;1,98;20,9
2010210835;40,39;20,4;1,98;19,99
2010210836;42,71;21,57;1,98;21,14
2010210837;41,84;21,13;1,98;20,71
2010210838;40,43;20,42;1,98;20,01
2010210839;41,88;21,15;1,98;20,73
2010210840;44,13;22,29;1,98;21,84
2010210841;44,89;22,67;1,98;22,22
2010210842;45,36;22,91;1,98;22,45
2010210843;75,83;38,3;1,98;37,53
2010210844;29,8;22,92;1,25;6,88
2010210845;43,1;21,77;1,98;21,33
2010210846;42,69;21,56;1,98;21,13
2010210847;40,47;20,44;1,98;20,03
2010210848;45,24;22,85;1,98;22,39
2010210849;42,57;21,5;1,98;21,07
2010210850;42,91;21,67;1,98;21,24
2010210851;44,19;22,32;1,98;21,87
2010210852;42,95;21,69;1,98;21,26
2010210853;46,85;23,66;1,98;23,19
2010210854;44,07;22,26;1,98;21,81
2010210855;40,57;20,49;1,98;20,08
2010210856;40,15;20,28;1,98;19,87
2010210857;51,58;26,05;1,98;25,53
2010210858;44,13;22,29;1,98;21,84
2010210859;46,49;23,48;1,98;23,01
2010210860;45,72;23,09;1,98;22,63
2010210861;41,4;20,91;1,98;20,49
2010210862;40,81;20,61;1,98;20,2
2010210863;41,05;20,73;1,98;20,32
2010210864;40,99;20,7;1,98;20,29
2010210865;46,39;23,43;1,98;22,96
2010210866;41,98;21,2;1,98;20,78
2010210867;39,54;19,97;1,98;19,57
2010210868;31,94;24,57;1,25;7,37
2010210869;40,91;20,66;1,98;20,25
2010210870;51,48;26;1,98;25,48
2010210871;50,33;25,42;1,98;24,91
2010210872;48,33;24,41;1,98;23,92
2010210878;44,45;22,45;0;22
2010210879;42;21,21;0;20,79
2010210880;42,73;21,58;1,98;21,15
2010210881;25,87;16,17;0,9;9,7
2010210882;40,91;20,66;1,98;20,25
2010210883;18,34;22,92;0;-4,58
2010210884;18,94;23,68;0;-4,74
2010210885;17,2;21,5;0;-4,3
2010210886;16,67;20,84;0,9;-4,17
2010210887;27,66;17,29;0,9;10,37
2010210888;26,21;16,38;0,9;9,83
2010210889;25,68;16,05;0,9;9,63
2010210890;43,26;21,85;1,85;21,41
2010300001;219,05;110,63;1,98;108,42
2020211268;66,19;33,43;0;32,76
2020211269;38,21;19,3;0;18,91
2020211270;24,49;12,37;0;12,12
2020211271;24,49;12,37;0;12,12
2020212370;31,66;15,99;1;15,67
2020212371;31,76;16,04;1;15,72
2020212372;31,66;15,99;1;15,67
2020212373;31,66;15,99;1;15,67
2020212375;35,16;17,76;1;17,4
2020212376;33,72;17,03;1;16,69
2020212377;33,72;17,03;1;16,69
2020212378;50,07;25,29;1;24,78
2020212379;16,53;8,35;1;8,18
2020212380;64,73;32,69;1;32,04
2020212381;36,63;18,5;1;18,13
2020212382;16,26;8,21;1;8,05
2020212383;16,26;8,21;1;8,05
2020212384;16,26;8,21;1;8,05
2020212385;32,35;16,34;1;16,01
2020212386;32,35;16,34;1;16,01
2020212387;32,35;16,34;1;16,01
2020212388;25,23;12,74;1;12,49
2020212389;32,25;16,29;1;15,96
2020212390;32,25;16,29;1;15,96
2020212395;50,19;25,35;1;24,84
2020212396;50,19;25,35;1;24,84
2020212397;36,63;18,5;1;18,13
2020212398;64,61;32,63;1;31,98
2020212399;64,73;32,69;1;32,04
2020212400;25,23;12,74;1;12,49
2020212401;16,26;8,21;1;8,05
2020212402;32,35;16,34;1;16,01
2020212407;16,73;8,45;1;8,28
2020212408;16,73;8,45;1;8,28
2020212409;35,22;17,79;1;17,43
2020212410;33,8;17,07;1;16,73
2020212411;38,21;19,3;1;18,91
2020212412;29,96;15,13;1;14,83
2020212413;24,49;12,37;1;12,12
2020212414;64,07;32,36;1;31,71
2020212415;56,19;28,38;1;27,81
2020212416;16,71;8,44;1;8,27
2020212417;16,71;8,44;1;8,27
2020212418;16,71;8,44;1;8,27
2020212419;35,22;17,79;1;17,43
2020212420;16,71;8,44;1;8,27
2020212421;32,25;16,29;1;15,96
2020212423;50,07;25,29;1;24,78
2020212425;16,28;8,22;1;8,06
2020212426;32,25;16,29;1;15,96
2020212427;25,25;12,75;1;12,5
2020212428;25,23;12,74;1;12,49
2020213074;25,23;12,74;1;12,49
2020213902;66,19;33,43;1;32,76
2020213903;64,07;32,36;1;31,71
2020214174;38,21;19,3;1;18,91
2020214175;38,21;19,3;1;18,91
2020214176;39,6;20;1;19,6
2020215083;32,87;16,6;1;16,27
2020215084;32,87;16,6;1;16,27
2020215085;35,2;17,78;1;17,42
2020215232;66,19;33,43;1;32,76
2020215233;27,21;13,74;1;13,47
2020215234;64,61;32,63;0;31,98
2020215235;61,99;31,31;0;30,68
2020215236;64,37;32,51;0;31,86
2020215237;61,99;31,31;0;30,68
2020215238;60,41;30,51;0;29,9
2020215239;51;25,76;0;25,24
2020215240;41,34;20,88;0;20,46
2020215241;33,8;17,07;0;16,73
2020215242;37,68;19,03;0;18,65
2020215243;38,21;19,3;0;18,91
2020215244;32,81;16,57;0;16,24
2020215245;33,74;17,04;0;16,7
2020215246;619,96;313,11;0;306,85
2020215247;29,96;15,13;0;14,83
2020216198;24,49;12,37;0;12,12
2020216199;24,49;12,37;0;12,12
2020216200;24,49;12,37;1;12,12
2020216201;66,19;33,43;1;32,76
2020216203;66,19;33,43;1;32,76
2020216204;31,66;15,99;0;15,67
2020216205;33,8;17,07;1;16,73
2020216206;65,3;32,98;1;32,32
2020216207;62,81;31,72;1;31,09
2020216208;47,58;24,03;1,25;23,55
2020216209;34,45;17,4;1,25;17,05
2020216210;62,9;31,77;1,25;31,13
2030210443;22,49;11,36;1;11,13
2030210444;16,18;8,17;1;8,01
2030210445;21,34;10,78;1;10,56
2030210446;21,34;10,78;1;10,56
2030210447;16,57;8,37;1;8,2
2030210508;21,9;11,06;1;10,84
2030210509;22,39;11,31;1;11,08
2030210589;11,78;5,95;1;5,83
2030210598;22,39;11,31;1;11,08
2030210607;22,33;11,28;1;11,05
2030210620;21,9;11,06;1;10,84
2030210621;21,48;10,85;1;10,63
2030210623;21,9;11,06;1;10,84
2030210624;21,84;11,03;1;10,81
2030210625;22,43;11,33;1;11,1
2030210626;25,88;13,07;1;12,81
2030210627;22,97;11,6;1;11,37
2030210628;20,39;10,3;1;10,09
2030210629;20,59;10,4;1;10,19
2030210630;19,92;10,06;1;9,86
2030210631;19,92;10,06;1;9,86
2030210632;22,97;11,6;1;11,37
2030210633;23,09;11,66;1;11,43
2030210634;23,09;11,66;1;11,43
2030210636;23,52;11,88;0;11,64
2030210637;23,6;11,92;0;11,68
4070950159;50,2;50,2;0;0
4070950248;66,94;66,94;0;0
4070950256;110,64;110,64;0;0
4070950257;86,9;86,9;0;0
4070950258;53,6;53,6;0;0
4070950342;193,7;77,48;2,3;116,22
4070950464;53,24;23,17;3,22;30,07
4070950471;46;20;2,3;26
4070952222;65,5;45,4;0;20,1
4070952223;29,88;20,71;0;9,17
4070952224;28,12;19,49;0;8,63
4070952300;352,08;153,08;0;199
4070952301;450,27;195,77;0;254,5
4070952302;489,11;212,66;0;276,45
4070952303;550,55;239,37;0;311,18
4070952304;565,24;245,76;0;319,48
4070952305;352,08;153,08;0;199
4070952306;450,27;195,77;0;254,5
4070952307;489,11;212,66;0;276,45
4070952308;550,52;239,36;0;311,16
4070952309;565,22;245,75;0;319,47
4070952310;352,22;153,14;0;199,08
4070952311;450,54;195,89;0;254,65
4070952312;489,37;212,77;0;276,6
4070952313;550,82;239,49;0;311,33
4070952314;565,59;245,91;0;319,68
4070952315;352,22;153,14;0;199,08
4070952316;450,54;195,89;0;254,65
4070952317;489,37;212,77;0;276,6
4070952318;550,82;239,49;0;311,33
4070952319;565,59;245,91;0;319,68
4070952320;352,22;153,14;0;199,08
4070952321;450,54;195,89;0;254,65
4070952322;489,37;212,77;0;276,6
4070952323;550,82;239,49;0;311,33
4070952324;565,59;245,91;0;319,68
4070952325;251,18;109,21;0;141,97
4070952326;336,72;146,4;0;190,32
4070952327;362,64;157,67;0;204,97
4070952328;396,68;172,47;0;224,21
4070952329;408,82;177,75;0;231,07
4070952330;251,18;109,21;0;141,97
4070952331;336,72;146,4;0;190,32
4070952332;362,64;157,67;0;204,97
4070952333;396,68;172,47;0;224,21
4070952334;408,82;177,75;0;231,07
4070952335;251,18;109,21;0;141,97
4070952336;336,72;146,4;0;190,32
4070952337;362,64;157,67;0;204,97
4070952338;396,68;172,47;0;224,21
4070952339;408,82;177,75;0;231,07
4070952340;251,18;109,21;0;141,97
4070952341;336,72;146,4;0;190,32
4070952342;362,64;157,67;0;204,97
4070952343;396,68;172,47;0;224,21
4070952344;408,82;177,75;0;231,07
4070952345;238,55;103,72;0;134,83
4070952346;319,28;138,82;0;180,46
4070952347;342,74;149,02;0;193,72
4070952348;374,09;162,65;0;211,44
4070952349;385,54;167,63;0;217,91
4070952350;238,55;103,72;0;134,83
4070952351;319,28;138,82;0;180,46
4070952352;342,74;149,02;0;193,72
4070952353;374,09;162,65;0;211,44
4070952354;385,54;167,63;0;217,91
4070952355;238,55;103,72;0;134,83
4070952356;319,28;138,82;0;180,46
4070952357;342,74;149,02;0;193,72
4070952358;374,09;162,65;0;211,44
4070952359;385,54;167,63;0;217,91
4070952360;238,55;103,72;0;134,83
4070952361;319,28;138,82;0;180,46
4070952362;342,74;149,02;0;193,72
4070952363;374,09;162,65;0;211,44
4070952364;385,54;167,63;0;217,91
4070953167;11,61;5,05;2,29;6,56
4070953349;27,42;19;2,89;8,42
4070953351;25,34;17,56;2,89;7,78
4070953353;12,02;8,33;2,89;3,69
4070953980;24,96;24,96;0;0
4070953983;137,56;48,46;0;89,1
4070953991;112,66;78,32;0;34,34
4070953992;71,24;49,53;0;21,71
4070954020;27,88;27,88;0;0
4070954114;65,5;65,5;0;0
4070954115;76,5;76,5;0;0
4070954140;84;84;0;0
4070954144;71,72;49,71;0;22,01
4070954150;26,6;26,6;0;0
4070954155;38,83;26,92;0;11,91
4070954194;34,58;34,58;0;0
4070954195;34,58;34,58;0;0
4070954196;34,58;34,58;0;0
4070954203;17,54;17,54;0;0
4070954217;57,82;57,82;0;0
4070954218;64,72;64,72;0;0
4070954223;15,28;15,28;0;0
4070954224;33,96;14,76;0;19,2
4070954225;38,08;16,56;0;21,52
4070954226;51,63;22,44;0;29,19
4070954227;33,85;14,73;0;19,12
4070955517;486,75;194,7;0;292,05
4070955519;51,58;51,58;0;0
4070955520;67,94;67,94;0;0
4070955521;73,2;73,2;0;0
4070955523;16,74;16,74;0;0
4070955539;70,31;20,93;0;49,38
4070955542;126,03;54,84;0;71,19
4070955543;207;90,08;0;116,92
4070955545;71,72;31,32;0;40,4
4070955546;81,61;35,64;0;45,97
4070955547;145,91;63,72;0;82,19
4070955548;64,4;28;0;36,4
4070955549;73,6;32;0;41,6
4070955550;133,4;58;0;75,4
4070955551;82,8;36;0;46,8
4070955552;103,73;45,1;0;58,63
4070955553;180,09;78,3;0;101,79
4070955554;17,59;7,65;0;9,94
4070955555;39,26;17,07;0;22,19
4070955556;39,76;17,29;0;22,47
4070955557;44,87;19,51;0;25,36
4070955558;81,62;35,49;0;46,13
4070955559;40,41;17,57;0;22,84
4070955560;43,47;18,9;0;24,57
4070955561;71,72;31,32;0;40,4
4070955562;81,61;35,64;0;45,97
4070955563;145,91;63,72;0;82,19
4070955564;18,19;7,98;0;10,21
4070955565;33,76;14,81;0;18,95
4070955566;8,97;3,9;0;5,07
4070955567;36,59;15,91;0;20,68
4070955568;51,17;22,25;0;28,92
4070955569;55,33;24,06;0;31,27
4070955570;68,31;29,7;0;38,61
4070955571;182,43;79,32;0;103,11
4070955572;244,09;106,13;0;137,96
4070955943;341,36;148,55;0;192,81
4070955944;291,17;126,71;0;164,46
4070955945;281,81;122,64;0;159,17
4070955946;244,16;106,25;0;137,91
4070955947;194,07;84,45;0;109,62
4070955948;99,24;43,18;0;56,06
4070955949;133,61;58,14;0;75,47
4070955950;154,64;67,29;0;87,35
4070955955;27,53;19,08;0;8,45
4070955965;38,7;24,19;0;14,51
4070955966;38,7;24,19;0;14,51
4070955967;38,7;24,19;0;14,51
4070955970;17,32;17,32;0;0
4070955971;17,18;17,18;0;0
4070955973;31,62;31,62;0;0
4070955975;30,08;30,08;0;0
4070955976;18,52;12,83;0;5,69
4070955978;80,76;80,76;0;0
4070955979;90,26;90,26;0;0
4070955983;52,35;36,36;2,07;15,99
4070955984;68,95;47,89;2,07;21,06
4070955985;75,55;52,48;2,07;23,07
4070955986;85,26;59,22;2,07;26,04
4070955987;63,66;44,21;2,07;19,45
4070955988;76,22;52,94;2,07;23,28
4070955989;81,74;56,78;2,07;24,96
4070955990;87,81;60,99;2,07;26,82
4070955991;26,06;18,06;0;8
4070955992;17,38;17,38;0;0
4070955993;8,9;8,9;0;0
4070955994;52,18;52,18;0;0
4070955997;29,7;29,7;0;0
4070955999;30,12;30,12;0;0
4070956000;29,76;29,76;0;0
4070956001;28,24;28,24;0;0
4070956002;17,16;17,16;0;0
4070956011;30,6;30,6;0;0
4070956018;9,36;9,36;0;0
4070956019;27,48;27,48;0;0
4070956021;118,4;43,08;0;75,32
4070956022;129,18;40,58;0;88,6
4070956023;11,98;11,98;0;0
4070956024;288,08;117,4;0;170,68
4070956025;353,23;142,61;0;210,62
4070956026;199,17;138,46;0;60,71
4070956027;166,59;115,81;0;50,78
4070956029;67,04;67,04;0;0
4070956030;36,66;36,66;0;0
4070956031;51,26;51,26;0;0
4070956032;57,18;57,18;0;0
4070956033;65,84;65,84;0;0
4070956034;34,15;14,85;0;19,3
4070956035;39,67;17,25;0;22,42
4070956036;35,35;15,37;0;19,98
4070956037;21,27;9,25;0;12,02
4070956038;19,89;8,65;0;11,24
4070956039;23;10;0;13
4070956040;21,41;9,31;0;12,1
4070956041;19,89;8,65;0;11,24
4070956042;21,66;9,42;0;12,24
4070956043;503,99;219,13;0;284,86
4070956044;33,1;33,1;0;0
4070956045;78,96;54,84;0;24,12
4070956046;129,69;90,08;0;39,61
4070956047;127,78;127,78;0;0
4070956048;77,8;77,8;0;0
4070956049;282,56;70,64;0;211,92
4070956051;146,7;63,84;0;82,86
4070956052;141,39;61,53;0;79,86
4070956053;155,03;67,46;0;87,57
4070956067;460,82;200,54;0;260,28
4070956070;21,11;14,63;0;6,48
4070956071;59,62;17,75;0;41,87
4070957100;1199,34;222,1;0;977,24
4070957101;1049,22;194,3;0;854,92
4070957102;930,96;179,03;0;751,93
4070957103;627,7;125,54;0;502,16
4070957104;1199,34;222,1;0;977,24
4070957105;1049,22;194,3;0;854,92
4070957106;930,96;179,03;0;751,93
4070957107;627,7;125,54;0;502,16
4070957108;1199,34;222,1;0;977,24
4070957109;1049,22;194,3;0;854,92
4070957110;930,96;179,03;0;751,93
4070957111;627,7;125,54;0;502,16
4070957112;1199,34;222,1;0;977,24
4070957113;1049,22;194,3;0;854,92
4070957114;930,96;179,03;0;751,93
4070957115;627,7;125,54;0;502,16
4070957116;1046,05;252,67;0;793,38
4070957117;920,28;230,07;0;690,21
4070957118;665,52;171,97;0;493,55
4070957119;1046,05;252,67;0;793,38
4070957120;920,28;230,07;0;690,21
4070957121;665,52;171,97;0;493,55
4070957122;1046,05;252,67;0;793,38
4070957123;920,28;230,07;0;690,21
4070957124;665,52;171,97;0;493,55
4070957125;1046,05;252,67;0;793,38
4070957126;920,28;230,07;0;690,21
4070957127;665,52;171,97;0;493,55
4070957128;1230,57;297,24;0;933,33
4070957129;1046,26;252,72;0;793,54
4070957130;921,76;230,44;0;691,32
4070957131;662,97;171,31;0;491,66
4070957132;1230,57;297,24;0;933,33
4070957133;1046,26;252,72;0;793,54
4070957134;921,76;230,44;0;691,32
4070957135;662,97;171,31;0;491,66
4070957136;1230,57;297,24;0;933,33
4070957137;1046,26;252,72;0;793,54
4070957138;921,76;230,44;0;691,32
4070957139;662,97;171,31;0;491,66
4070957140;1230,57;297,24;0;933,33
4070957141;1046,26;252,72;0;793,54
4070957142;921,76;230,44;0;691,32
4070957143;662,97;171,31;0;491,66
4070957144;1231,77;297,53;0;934,24
4070957145;1076,86;260,11;0;816,75
4070957146;946,84;236,71;0;710,13
4070957147;682,47;176,35;0;506,12
4070957148;1231,77;297,53;0;934,24
4070957149;1076,86;260,11;0;816,75
4070957150;946,84;236,71;0;710,13
4070957151;682,47;176,35;0;506,12
4070957152;1226,68;296,3;0;930,38
4070957153;1072,55;259,07;0;813,48
4070957154;943,16;235,79;0;707,37
4070957155;679,96;175,7;0;504,26
4070957156;1231,77;297,53;0;934,24
4070957157;1076,86;260,11;0;816,75
4070957158;946,84;236,71;0;710,13
4070957159;682,47;176,35;0;506,12
4070957160;666,56;194,9;0;471,66
4070957161;609,55;178,23;0;431,32
4070957162;545,44;164,29;0;381,15
4070957163;407,79;131,97;0;275,82
4070957164;666,56;194,9;0;471,66
4070957165;609,55;178,23;0;431,32
4070957166;545,44;164,29;0;381,15
4070957167;407,79;131,97;0;275,82
4070957168;666,56;194,9;0;471,66
4070957169;609,55;178,23;0;431,32
4070957170;545,44;164,29;0;381,15
4070957171;407,79;131,97;0;275,82
4070957172;666,56;194,9;0;471,66
4070957173;609,55;178,23;0;431,32
4070957174;545,44;164,29;0;381,15
4070957175;407,79;131,97;0;275,82
4070957176;666,56;194,9;0;471,66
4070957177;609,55;178,23;0;431,32
4070957178;545,44;164,29;0;381,15
4070957179;407,79;131,97;0;275,82
4070957180;1230,57;297,24;0;933,33
4070957181;1046,26;252,72;0;793,54
4070957182;921,76;230,44;0;691,32
4070957183;662,97;171,31;0;491,66
4070957200;1033,24;191,34;0;841,9
4070957201;912,44;168,97;0;743,47
4070957202;821,91;158,06;0;663,85
4070957203;591,55;118,31;0;473,24
4070957204;1033,24;191,34;0;841,9
4070957205;912,44;168,97;0;743,47
4070957206;821,91;158,06;0;663,85
4070957207;591,55;118,31;0;473,24
4070957208;1033,51;191,39;0;842,12
4070957209;912,71;169,02;0;743,69
4070957210;822,17;158,11;0;664,06
4070957211;591,9;118,38;0;473,52
4070957212;1033,24;191,34;0;841,9
4070957213;912,44;168,97;0;743,47
4070957214;821,91;158,06;0;663,85
4070957215;591,55;118,31;0;473,24
4070957216;1405,62;260,3;0;1145,32
4070957217;1198,53;221,95;0;976,58
4070957218;1044,99;200,96;0;844,03
4070957219;744,05;148,81;0;595,24
4070957220;1405,62;260,3;0;1145,32
4070957221;1198,53;221,95;0;976,58
4070957222;1044,99;200,96;0;844,03
4070957223;744,05;148,81;0;595,24
4070957224;1405,84;260,34;0;1145,5
4070957225;1198,75;221,99;0;976,76
4070957226;1045,15;200,99;0;844,16
4070957227;744,2;148,84;0;595,36
4070957228;1405,46;260,27;0;1145,19
4070957229;1198,42;221,93;0;976,49
4070957230;1085,02;200,93;0;884,09
4070957231;743,95;148,79;0;595,16
4070957232;1404,81;260,15;0;1144,66
4070957233;1197,94;221,84;0;976,1
4070957234;1044,37;200,84;0;843,53
4070957235;743,5;148,7;0;594,8
4070957236;1358,96;251,66;0;1107,3
4070957237;1181,79;218,85;0;962,94
4070957238;1045,62;201,08;0;844,54
4070957239;770,2;154,04;0;616,16
4070957240;1358,96;251,66;0;1107,3
4070957241;1181,79;218,85;0;962,94
4070957242;1045,62;201,08;0;844,54
4070957243;770,2;154,04;0;616,16
4070957244;1359,34;251,73;0;1107,61
4070957245;1182,11;218,91;0;963,2
4070957246;1045,93;201,14;0;844,79
4070957247;770,5;154,1;0;616,4
4070957248;1358,96;251,66;0;1107,3
4070957249;1181,79;218,85;0;962,94
4070957250;1045,62;201,08;0;844,54
4070957251;770,2;154,04;0;616,16
4070957252;983,42;237,54;0;745,88
4070957253;852,72;205,97;0;646,75
4070957254;755,72;188,93;0;566,79
4070957255;566,96;146,5;0;420,46
4070957256;983,42;237,54;0;745,88
4070957257;852,72;205,97;0;646,75
4070957258;755,72;188,93;0;566,79
4070957259;566,96;146,5;0;420,46
4070957260;984,08;237,7;0;746,38
4070957261;853,42;206,14;0;647,28
4070957262;756,36;189,09;0;567,27
4070957263;567,57;146,66;0;420,91
4070957264;983,42;237,54;0;745,88
4070957265;852,72;205,97;0;646,75
4070957266;755,72;188,93;0;566,79
4070957267;566,96;146,5;0;420,46
4070957268;777,2;187,73;0;589,47
4070957269;672,34;162,4;0;509,94
4070957270;595,4;148,85;0;446,55
4070957271;446,25;115,31;0;330,94
4070957272;777,2;187,73;0;589,47
4070957273;672,34;162,4;0;509,94
4070957274;595,4;148,85;0;446,55
4070957275;446,25;115,31;0;330,94
4070957276;777,33;187,76;0;589,57
4070957277;672,54;162,45;0;510,09
4070957278;595,56;148,89;0;446,67
4070957279;446,37;115,34;0;331,03
4070957280;777,08;187,7;0;589,38
4070957281;672,25;162,38;0;509,87
4070957282;595,32;148,83;0;446,49
4070957283;446,17;115,29;0;330,88
4070957284;736,46;177,89;0;558,57
4070957285;651,8;157,44;0;494,36
4070957286;590,48;147,62;0;442,86
4070957287;428,14;110,63;0;317,51
4070957288;736,46;177,89;0;558,57
4070957289;651,8;157,44;0;494,36
